,sgRNA,Lib36_gDNA,Lib36_sorted1,Lib36_sorted2,Lib66_sorted1,Lib66_sorted2,Lib66_gDNA
8200,slr0328_77,8.69601312756447e-05,0.0,2.9048593212941443e-05,7.089289766464552e-05,1.4609278250691816e-05,2.7294935213918846e-05
8201,lim17_26,0.00011654233907515403,0.0,0.0,0.00011103316848846308,0.00011211771680763489,0.0001126553268336786
8202,sll0668_156,6.515441859927458e-05,0.0,0.0,2.0393847273391173e-05,0.0,2.3958372675035722e-05
8203,sll1558_52,4.8077655659948576e-05,0.0,0.0,0.0,0.0,0.0002615030889849644
8204,Entry267_23,0.0002605651305111312,0.0,0.0,3.1076338702310365e-05,0.00011211771680763489,0.00010324807411988315
8205,Entry1024_75,5.5381255809383384e-05,0.0,0.0,0.0,0.0,8.480429786327926e-06
8206,hypF_10,5.942713502885448e-05,0.0,0.0,0.0,1.834653547761298e-05,5.579474023354548e-05
8207,slr1195_61,0.00011160321379424131,0.0,0.00015068957729213369,0.00015829510026489342,2.5481299274462477e-05,8.82798838412825e-05
8208,Entry640_7,0.00010387926255706924,0.0,0.00045824155793415116,0.0,1.2910524965727652e-05,0.0001323966551887371
8210,sppA_71,0.0002025566804033899,0.0,0.0003235287069091353,4.7909355499395145e-05,0.00010260469841183556,0.00019504988508554227
8211,slr0842_25,6.604766466071625e-05,0.0,4.829328621651514e-05,0.0,1.1211771680763487e-05,0.00011024558722226304
8212,sll2003_14,7.960398724024274e-05,0.0,0.0002588955870103406,0.0,0.0006101921799591281,8.021652437231497e-05
8213,slr0689_100,0.000131254627145958,3.228134391770125e-05,0.0,1.1653627013366389e-05,2.2083792704534147e-05,0.0005755106968109645
8214,sll1204_162,1.2505444860183345e-05,0.0,0.0,0.0,0.0,1.9787669501431825e-05
8215,slr1262_117,8.953478168803539e-05,0.0,0.0,9.48475754143431e-05,1.1211771680763487e-05,5.0789896425220794e-05
8216,Entry1029_28,0.00013251568040916975,0.0,0.0,6.118154182017353e-05,0.0,0.00011821626439848379
8217,sll1155_70,8.475328806502411e-05,0.0,0.0,0.0,0.0,0.00012132112120550005
8218,Entry468_45,8.333460314391086e-05,0.0,0.0,6.312381298906792e-05,3.873157489718296e-05,0.00010343343870537666
8219,ssl7021_127,0.00024711389570353904,0.0,0.0,0.0003619098611373228,0.0003122308537764135,0.00036776333761911697
8220,slr1507_88,6.688836683619075e-05,0.0,0.0,1.5538169351155182e-05,0.0,0.00012989423328457474
8221,Entry1944_37,4.413686421241181e-05,0.0,0.0,0.0,2.0385039419569973e-05,6.344102938515263e-05
8222,slr1820_22,8.328205925794372e-05,0.0,0.0,0.0,0.0,6.395078199525976e-05
8223,slr2011_112,8.601434132823588e-05,0.00010137942717955764,0.0,1.1977338874848786e-05,3.771232292620446e-05,9.629690216387666e-05
8224,sll0496_42,0.00041788152509679904,0.00012965895160332898,0.0,9.937954147509668e-05,2.751980321641947e-05,0.0004604456303658703
8225,ssr2422_86,7.834293397703097e-05,9.070790852907789e-06,0.0,4.952791480680714e-05,0.00010566245432477105,4.254117237075976e-05
8226,recF_28,5.485581694971182e-05,0.0,0.0,3.787428779344076e-05,2.412229664649114e-05,5.032648496148703e-05
8227,ftrV_50,6.567985745894615e-05,0.0,0.0,1.2301050736331184e-05,0.0,3.0585156606428583e-06
8228,sll1414_60,6.0635644406099084e-05,0.0,0.0,0.0,0.0008510753957670466,0.00016275010606329877
8229,slr1880_94,5.007432332670055e-05,0.0029912266777294737,0.0,4.531966060753595e-05,3.839182424019013e-05,2.849980501962663e-05
8230,Entry1994_49,7.245801874870939e-05,0.0,0.0,1.4890745628190384e-05,1.6647782192648815e-05,8.4526250985039e-05
8232,sll5026_225,5.4488009747941716e-05,0.0,0.00026797327238938483,0.00012236308364034707,0.0,1.5153554864094162e-05
8233,slr1507_125,5.869152062531428e-05,0.0,0.0,0.0,0.0,2.247545599108767e-05
8234,sll5036_68,5.7115204046299576e-05,0.0,0.0,0.0,0.0,2.938028680072079e-05
8235,slr0698_41,5.144046436184663e-05,0.0,0.0,0.0,0.0,1.075114595862338e-05
8236,slr1177_28,8.717030681951333e-05,0.0,4.2120460158765086e-05,1.7156728658567183e-05,0.0,1.6914518426282475e-05
8237,sll0810_93,5.385748311633584e-05,0.0,0.0,0.0,0.0,6.200445384757794e-05
8238,ssl2138_42,5.574906301115349e-05,0.0,0.0,0.0001748044052004958,0.0,3.8880221807263e-05
8239,ama_67,2.4117643658925024e-05,0.0,0.0,1.1329915151883987e-05,4.246883212410412e-05,1.899987001308442e-05
8240,gcp_129,8.296679594214077e-05,0.0,0.0,0.0,1.1891272994749153e-05,0.0001255845066718507
8243,Entry1004_31,6.841213952923831e-05,0.0,0.0,0.0,0.0,2.0065716379672087e-05
8245,Entry1757_51,5.1072657160076534e-05,0.0,0.0,2.104127099635597e-05,0.000148471037105868,5.0094779229620145e-05
8246,Entry1383_6,0.00019015632331514088,4.135213477060904e-05,0.00018336924465669284,2.2659830303767968e-05,1.3590026279713318e-05,0.00013939416829111692
8247,Entry952_42,9.683838183747021e-05,0.0,0.0,0.0,1.2570774308734821e-05,0.00012391622540240912
8248,Entry367_52,8.83262723107908e-05,0.0,0.0,0.00011783111757959346,0.0,5.046550840060716e-05
8249,exbB_40,6.725617403796085e-05,1.0938306616741743e-05,4.575153431038277e-05,0.0,0.0,8.183846449538315e-05
8250,leuS_109,2.606176743970983e-05,0.0,0.0,1.5538169351155182e-05,1.2910524965727652e-05,2.887053419061365e-05
8251,sll0505_12,0.00011139303825037269,0.0,0.0,0.0,0.0,2.571933623722404e-05
8252,Entry1323_25,9.788925955681334e-05,0.0,0.0,9.32290161069311e-05,0.0,9.513837350454223e-05
8253,sll1939_88,0.0002489003878264223,0.0,2.2875767155191386e-05,2.8162931948968767e-05,6.591162745660959e-05,0.00028277367517034433
8254,slr1999_17,0.00010083171717097412,0.0,0.0,0.00011621255827218147,0.0,5.4543529281464315e-05
8256,nucH_42,0.00013162243434772808,0.0,0.00011728369509725105,0.00018354462546052062,4.0770078839139946e-05,0.00027132741201612025
8257,Entry1326_11,3.383826256284906e-05,0.0,0.00034640447406432667,8.64310670158007e-05,2.0045288762577145e-05,6.858489663259743e-05
8258,Entry1885_1,2.879404951000199e-05,0.0,0.0,0.0,1.6647782192648815e-05,4.221678434614612e-05
8259,sll1333_89,4.0248616650842204e-05,0.0,8.641956480850078e-05,0.0,1.4269527593698984e-05,4.5877734909642866e-06
8260,slr1403_7,0.00013955656112876874,0.0,7.443702010816244e-05,0.0001929322694435102,0.0,1.6682812694415593e-05
8261,Entry618_88,0.0002469562640456375,6.85645073293324e-05,0.0,0.0006516319771640704,0.00010328419972582122,0.00046762850805374365
8262,ndhG_67,0.00011423040809259915,0.0,0.00012672448789145701,0.0002333962521288101,3.431481635627613e-05,9.866030062891889e-05
8263,slr0871_7,7.865819729283392e-05,0.0,0.0,0.0,1.1211771680763487e-05,7.345071700180198e-05
8264,sll1084_19,3.4731508624290726e-05,0.0,0.0,0.0,2.5821049931455305e-05,1.0380416787636368e-05
8265,atpF_85,4.429449587031328e-05,0.0,0.0,0.0,0.0,2.965833367896105e-05
8266,slr1152_82,9.473662639878393e-05,0.0,6.172826057750055e-05,2.0393847273391173e-05,1.936578744859148e-05,0.00012975520984545458
8267,Entry2075_30,1.9388693921880906e-05,0.0,3.5947634101015036e-05,0.0,0.0,2.595104196909092e-05
8268,Entry1161_75,0.0003176803345574308,0.0,0.0,0.0005315348765541002,8.15401576782799e-05,0.000525369576434971
8269,sll0175_133,0.00020838905174574437,0.0,0.0,0.0003379551833876252,0.0007083801198300568,8.290431086197081e-05
8270,Entry1462_79,0.00011034216053102952,4.8555409859682867e-05,0.0,1.1653627013366389e-05,3.9071325554175786e-05,0.0001249820717689968
8271,sll1708_103,8.942969391610108e-05,0.0,0.00011256329870014807,0.0,9.343143067302908e-05,3.582170614662014e-05
8272,sll7029_4,0.00015400612976973694,0.0,0.00030682576581169394,5.276503342163114e-05,0.0,2.6692500311064944e-05
8273,guaA_7,8.559399024049863e-05,0.0,0.0007247624006628888,0.0,1.7667034163627313e-05,3.7582669708808457e-05
8274,hglK_29,6.909521004681135e-05,7.843566208102617e-05,0.0,2.6544372641556767e-05,0.0,1.7841341353750005e-05
8275,rapQ_49,6.804433232746821e-05,0.0,0.0006172826057750057,0.0,0.0007168738862548777,8.466527442415913e-05
8276,Entry607_83,0.00011470330306630357,5.549189698249472e-05,0.0,0.00023080655723695093,3.329556438529763e-05,7.905799571298054e-05
8277,slr1718_24,9.746890846907607e-05,0.0,0.00037145888571048864,4.111140640826476e-05,0.0,7.474826910025652e-05
8278,slr1085_46,5.5801606897120656e-05,0.0,0.0,0.0,0.0,1.2141380349824679e-05
8279,slr2118_99,8.611942910017018e-05,0.0,2.505441164616199e-05,0.0,3.3975065699283286e-05,3.7536328562435086e-05
8281,sll1063_22,0.00011028961664506238,0.0,0.0,5.1793897837183944e-05,4.756509197899661e-05,0.00012706742335579874
8283,Entry1257_3,0.00014796358288351392,0.0,0.0,0.00015343942234265743,2.140429139054848e-05,0.00019750596584333126
8284,Entry1257_2,3.173650712416278e-05,0.0,0.0,0.0,0.0,4.101191454043832e-05
8285,Entry853_7,9.074329106528e-05,1.2272246448051715e-05,2.178644490970608e-05,5.211760969866634e-05,1.3250275622720485e-05,8.522136818063964e-05
8286,Entry796_68,6.152889046754075e-05,0.00033348495782749223,0.0003946977602808418,0.00010520635498177989,0.00046274039482423847,0.00010097735794758771
8287,slr6050_11,9.652311852166726e-05,8.804002886645793e-06,0.0,0.0,0.0,2.938028680072079e-05
8288,slr1727_34,5.19659032215182e-05,0.0,0.0,0.0,0.0,6.126299550560392e-05
8289,gpmB_19,0.00010739970291686876,0.0,0.0,0.00021041270996355972,0.0,8.461893327778575e-05
8290,norB_23,0.0001348801552776918,0.0,0.0,0.0,0.0001763305909792803,0.00010899437627018186
8291,brkB_60,0.0001746558769548296,0.0,0.00011365262094563335,0.0,0.0,0.00011418458466400005
8292,slr1187_13,4.991669166879907e-05,1.3072610346837696e-05,1.5613618851956023e-05,0.0,2.140429139054848e-05,9.546276152915586e-06
8293,sll0732_4,8.569907801243293e-05,0.0,0.0,0.0,1.4609278250691816e-05,7.113365968313315e-05
8294,slr1173_28,3.5940018001535326e-05,0.0,0.0,0.0,0.0,5.602644596541237e-05
8295,slr0284_55,4.6606426852868184e-05,0.0,0.0,0.0,0.0,1.1260898568730525e-05
8296,slr0579_59,0.0002264116046324792,0.0,0.0004451696909883276,3.042891497934557e-05,9.886744118491441e-05,0.00017544758016960394
8297,infA_27,1.3083427605822072e-05,0.0,0.0,0.0,0.0,2.7990052409519488e-05
8298,slr0888_42,0.00015826218453307664,0.0,0.0,0.0002874561329963709,5.9456364973745766e-05,0.00024514466431516243
8299,p_15,5.270151762505839e-05,0.0,0.0,0.0,0.0,2.1873021088233775e-05
8300,sll0294_26,0.00021364344034246002,0.0,0.00047639692869223967,0.00019098999827461577,0.0003390711556788473,0.0002071449242889936
8301,Entry148_72,6.909521004681135e-05,0.0,0.0,5.0175338529771943e-05,0.0,1.9787669501431825e-05
8302,pilM_16,7.765986345945793e-05,0.0,0.0,0.0,1.2231023651741985e-05,0.00011251630339455848
8303,ssr5121_149,5.7115204046299576e-05,0.0,0.0,1.1006203290401586e-05,1.4609278250691816e-05,3.9065586392756515e-05
8305,ssl8024_25,0.00014707033682207225,0.0,6.390690506847117e-05,9.711355844471989e-05,0.0,2.0251080965165592e-05
8306,Entry305_59,0.00011433549586453347,0.0,0.0006252709689085643,0.00016120850701823502,1.6987532849641647e-05,0.00013633565263047404
8307,slr0878_7,5.764064290597114e-05,0.0,0.00036528605965273857,0.0,0.0,4.425579478657469e-05
8308,Entry1183_40,2.164808101846865e-05,0.0,0.0,0.0,1.8006784820620147e-05,2.0251080965165592e-05
8309,mutS_22,2.180571267637012e-05,0.0,0.000106390472642398,0.0,0.0,1.1214557422357146e-05
8310,sll0499_208,0.00036113412825226947,0.005077241785932004,0.0,0.001600755155030466,0.00030271783538061417,0.00072051214381326
8311,Entry791_16,4.902344560735741e-05,0.0,0.0,0.00030364172607049084,0.0,4.926063859489937e-05
8312,Entry1858_88,8.202100599473195e-05,0.0,0.0,0.0,0.0,6.1031289773737034e-05
8313,Entry898_30,0.000102460577635956,9.87115475169377e-06,4.793017880135337e-05,0.0,1.596828087866315e-05,0.0001810548588807825
8314,metS_39,0.00010377417478513492,0.0,9.041374637528024e-05,0.00010326408381288548,7.474514453842325e-05,0.000194771838207302
8315,lpxA_17,8.181083045086333e-05,0.0,0.0,0.0,0.0,3.3272943096084425e-05
8316,sll1555_64,7.676661739801626e-05,0.0,6.136515316233879e-05,0.0,0.0,5.639717513639936e-05
8317,ssr7079_16,7.634626631027901e-05,0.0,0.0,3.657944034751116e-05,0.0,8.276528742285068e-05
8318,hisD2_26,4.471484695805054e-05,0.0,0.0,2.1364982857838374e-05,0.00016104181141460283,3.5682682707500016e-06
8319,cpcD_50,8.4385480863254e-05,0.0,0.0,1.9098999827461582e-05,0.0,9.305302191774028e-05
8320,prfC_10,0.00031121743658347036,0.0010943642376066984,0.0,0.00029943347187121966,0.0006305772193786978,0.0006114250852503314
8321,slr0616_122,0.00010419452587287216,0.0,4.9019501046838676e-05,6.797949091130392e-05,1.5628530221670315e-05,0.00015816233257233447
8322,sll1726_42,7.839547786299812e-05,0.0,6.427001248363294e-05,5.0822762252736735e-05,3.7372572269211626e-05,9.319204535686042e-05
8323,recJ_28,0.00011559654912774521,0.0,1.7429155927764866e-05,3.690315220899356e-05,0.0,6.293127677504548e-05
8324,sll0092_403,7.566319579270597e-05,0.0,0.0,1.4243321905225587e-05,0.0,0.000141247814146052
8325,Entry345_55,0.00013403945310221728,0.0,0.0,0.0,0.0,7.071658936577276e-05
8326,maf_31,5.811353787967555e-05,0.0,0.00025090722387678167,0.0,0.0,8.29506520083442e-06
8327,Entry182_83,0.00011822374342610305,0.0,0.0,0.00019487454061240458,4.994334657794644e-05,5.625815169727924e-05
8328,rfbG_137,5.821862565160986e-05,0.0,0.0,0.0,0.00046783665467913096,4.9028932863032487e-05
8329,slr0099_61,1.4817375842738254e-05,0.0,0.0,1.3595898182260785e-05,4.178933081011846e-05,1.0612122519503253e-05
8330,Entry1628_8,2.511597749230101e-05,0.0011274459454231858,0.0,0.0,0.0,3.4709518633659106e-05
8331,slr1975_41,9.872996173228784e-05,0.00013659543872614085,0.0,0.00011880225316404068,8.663641753317241e-05,0.00017373295775378902
8332,cpcB_53,4.256054763339711e-05,0.0013299380118160392,0.0,8.67547788772831e-05,9.139292673107209e-05,1.3160885570038966e-05
8333,sll1318_26,0.00027180952210810276,0.0,0.0,0.0003363366240802132,5.571910774682461e-05,0.000387690030559669
8334,Entry2043_75,0.00010535049136414962,0.0,3.231655994939735e-05,5.9562982512761535e-05,2.140429139054848e-05,0.00011135777473522405
8335,sll5069_404,6.189669766931085e-05,1.0137942717955763e-05,0.0,0.0005784730964690483,0.00031732711363130603,7.725069100441887e-05
8336,prfA_14,3.762142235248435e-05,0.0,0.0,8.48125077083887e-05,5.062284789193211e-05,1.7192565304522737e-05
8337,ycf3_40,4.545046136159074e-05,1.1738670515527726e-05,0.0,0.0,0.0,4.6387487519750015e-05
8338,Entry1486_71,0.0001306241005143521,0.0,0.0,3.301860987120476e-05,3.839182424019013e-05,0.00020227910391978904
8339,Entry932_33,8.175828656489616e-05,0.0,2.4328196815838456e-05,0.0,0.0,6.075324289549678e-05
8340,Entry357_31,0.00010482505250447803,0.0,0.0,1.2624762597813585e-05,3.329556438529763e-05,0.00012785522284414617
8341,Entry54_4,0.00019383439533284184,0.0,0.0,1.9422711688943975e-05,9.750843855694306e-05,0.00012627962386745138
8342,lipA2_3,0.00023082529105372036,0.0,4.6840856555868076e-05,0.0002719179636452157,3.703282161221879e-05,0.00024241053667913321
8343,Entry1028_3,0.00010298601649562757,1.3072610346837696e-05,0.0,0.00033536548849576604,0.00018924111594500795,7.368242273366886e-05
8344,sodB_15,0.0001554773585768173,0.0,0.0005969485905259465,0.0002175343709161725,4.518683738004678e-05,0.00021001807536414293
8345,ggt_40,3.7306159036681405e-05,0.0,0.0,0.0003958996065929748,0.0,2.6136406554584423e-05
8346,Entry499_3,5.207099099345251e-05,0.0,9.622346501786852e-05,0.0,0.0,5.61654694045325e-05
8347,sll1144_102,8.35447786877795e-05,0.0,0.0,0.0,5.334085314787478e-05,4.342165415185391e-05
8348,Entry684_44,0.00010309110426756188,0.0003174776798517726,3.8852493422309176e-05,6.668464346537433e-05,0.0,0.00011733578261738965
8349,gltD_121,6.489169916943879e-05,0.0,0.00021278094528479606,1.3595898182260785e-05,0.0,7.048488363390587e-05
8350,slr1285_85,7.119696548549762e-05,1.4673338144409659e-05,0.0,1.3595898182260785e-05,0.0,7.447022222201626e-05
8351,Entry1967_50,7.145968491533342e-06,0.0,0.0,0.0,1.6987532849641647e-05,1.7609635621883125e-06
8352,slr1594_37,6.0635644406099084e-05,0.0,0.0001496002550466484,0.0,0.0,5.329231832938314e-05
8353,sll0243_81,9.720618903924028e-05,0.0,0.0,9.517128727582547e-05,2.480179796047681e-05,0.00014680875171085717
8354,sll1242_8,0.0001056132107939854,0.0,0.0,0.0,0.0,3.9482656710116895e-05
8355,sll1699_75,7.608354688044323e-05,0.0,0.0,0.0,1.7667034163627313e-05,1.8536458549350654e-05
8356,ubiH_4,0.0001070844396010658,0.0,0.0,1.2624762597813585e-05,3.873157489718296e-05,4.6804557837110415e-05
8357,slr0924_49,5.769318679193829e-05,0.0,0.0,0.0,0.0,1.0704804812250002e-05
8358,Entry2032_64,6.531205025717605e-05,0.0,0.00023093631604288443,0.0,0.0,6.9048308096331205e-06
8359,Entry1647_82,0.00016341148535785801,0.0,0.000646331198987947,0.00018354462546052062,4.688559066501095e-05,0.0001837426453704384
8360,slr1102_3,3.7831597896352976e-05,0.0,3.0501022873588506e-05,7.121660952612791e-05,3.2276312414319126e-05,3.4246107169925336e-05
8361,slr1415_37,6.053055663416477e-05,0.00010084585124703364,4.357288981941216e-05,4.7585643637912735e-05,0.0,6.90483080963312e-05
8362,ssr1600_109,6.814942009940252e-05,0.0,0.0,1.4243321905225587e-05,0.0,3.165100297301625e-05
8363,Entry1164_33,0.0001518518304450835,0.0004615431816332493,0.0,0.00010973832104253349,0.0001070214569527424,0.00016692080923690265
8364,gidA2_62,9.242469541622902e-05,0.0,0.0006354379765330941,0.0,1.8006784820620147e-05,0.00014838435068755202
8365,Entry969_81,0.000102460577635956,0.0,0.0002204062010031932,0.00015570540537303423,2.0385039419569973e-05,0.0001194211342041916
8366,recR_22,0.0001856900930079325,0.0,0.0,0.00014340435463670306,5.4699855775846114e-05,5.899227933330846e-05
8367,slr7037_13,5.243879819522261e-05,0.0,0.0,7.056918580316312e-05,0.0,7.428485763652275e-05
8368,Entry249_47,5.4698185291810355e-05,0.001069019380811809,0.0,0.0,0.0,2.456080757788962e-05
8369,Entry249_48,4.692169016867113e-05,0.0,7.262148303235358e-05,0.0,2.480179796047681e-05,3.2392461314990274e-05
8370,Entry1919_123,0.00028830830230178997,1.4139762211885669e-05,0.0,0.0009355272796841348,0.0002198186750743629,0.00046484803927134114
8371,slr1670_174,8.942969391610108e-05,0.0,0.00027850338742907606,2.2336118442285576e-05,0.0,5.964105538253574e-05
8372,Entry1152_28,0.00010083171717097412,0.0,0.0,0.00020814672693318296,2.140429139054848e-05,0.00021080587485249036
8373,Entry1793_9,5.201844710748535e-06,0.0,0.0,0.0,0.0,1.0612122519503253e-05
8374,Entry412_56,9.19518004425246e-05,0.0,0.0,0.00015829510026489342,2.0385039419569973e-05,2.307789089394157e-05
8375,sll1392_9,8.118030381925744e-05,0.0,0.0,0.0,0.0,7.757507902903249e-05
8376,Entry1660_2,3.714852737877994e-05,0.0,0.0,0.0,0.0,8.851158957314939e-06
8377,Entry1202_42,6.179160989737653e-05,0.0,0.0,0.0,2.378254598949831e-05,6.483126377635393e-05
8378,sll8012_81,0.0001256324313474722,0.0,0.0,0.0003606150136913932,0.0002439409717208541,0.00012447231915888965
8379,sll0984_5,0.0001477008634536781,0.0,0.0002835868912413408,3.398974545565196e-05,1.1891272994749153e-05,0.00015547454608267862
8380,ssl7022_111,4.844546286171868e-05,0.0,8.714577963882432e-05,1.618559307411998e-05,5.436010511885327e-05,3.4246107169925336e-05
8381,Entry86_66,0.00010981672167135796,0.0,0.00024364507557354632,5.276503342163114e-05,6.795013139856659e-05,0.00013730881670431498
8382,slr5124_55,0.00011564909301371238,0.0,0.00011328951353047161,0.0,2.8878805844390803e-05,9.68066547739838e-05
8384,Entry218_45,8.428039309131971e-05,2.0809461368435515e-05,0.00019571489677219293,0.0,1.4269527593698984e-05,4.935332088764612e-05
8385,nreB_15,8.154811102102752e-05,0.0,0.0,0.0002405179130814229,2.9558307158376473e-05,0.00011956015764331175
8386,sll0913_58,6.352555813429273e-05,0.0,0.0,0.0,0.0009730458816274737,4.8241133374685083e-05
8387,Entry255_23,7.004099999422016e-05,0.0,0.0,0.0,0.0008028308024740642,4.254117237075976e-05
8388,metX_11,0.0002813199654681581,0.0,9.803900209367735e-05,0.0,1.596828087866315e-05,0.00024435686482681497
8389,Entry1019_55,8.018196998588146e-05,0.0,0.0,0.00022918799792953892,0.0,5.500694074519807e-05
8390,Entry421_16,9.510443360055401e-05,0.000171811450272724,0.00012381962857016288,0.00010423521939733268,0.0,7.961408946946107e-05
8391,Entry1586_48,0.00014144814102358646,0.0,0.00016666630355925149,6.830320277278633e-05,8.731591884715807e-05,2.3680325796795467e-05
8392,leuS_78,3.8829931729728964e-05,0.0,0.0,4.0787694546782345e-05,0.0,6.33020059460325e-05
8393,Entry998_3,5.9532222800788796e-05,0.0,0.0,3.657944034751116e-05,5.2321601176896285e-05,0.00012850399889337342
