sgRNA	Lib36_gDNA	Lib36_sorted1	Lib36_sorted2	Lib66_sorted1	Lib66_sorted2	Lib66_gDNA
slr0535_17	1950	8	5	1276	120	4075
Entry570_103	2520	4	0	447	45	1885
Entry1171_31	1040	10	34	16	55	1237
slr0460_64	1663	15	2023	135	4157	840
slr1970_8	1433	1575	167	6	10	440
slr1552_18	1458	3	0	38	47	1370
slr1213_44	2086	12	11	144	155	617
sll8032_8	3420	2801	839	489	66	4593
Entry490_44	1784	1052	121	5	12	1265
slr1783_105	3273	8	39	33	76	1115
sll7027_33	1106	0	1	5	2492	1307
sll0268_18	2414	26	56	196	21	1342
Entry868_48	1323	7	103	136	39	1517
petF_32	3553	7	1359	1517	68	7136
Entry949_18	1913	8	14	39	76	1056
sll1217_35	1707	2114	1595	104	21	2519
sll0499_82	1538	2	0	1551	28	2639
slr0637_27	1534	3	643	1010	18	1516
sll0088_11	1813	10	3	493	71	2145
slr6039_41	4768	6585	13	452	879	4555
ycf4_41	701	13	3	14	92	168
sll7069_35	2422	4589	4	13	55	2558
crtE_22	94	0	1	0	3	74
Entry1734_38	3164	7	157	95	745	4441
Entry1147_0	1652	3	2	214	18	1760
sll1870_34	1424	1	0	24	33	1418
sll0861_3	1917	15	584	68	933	1021
sll0413_49	1336	0	0	131	28	121
aroC_49	345	0	256	1	9	246
Entry557_99	1135	73	6	1219	17	364
rpl27_52	43	0	0	1	1	137
slr0689_32	1367	9	2	1644	88	874
slr1978_45	1592	10	2051	413	56	3006
Entry702_9	1121	33	397	180	651	755
slr1283_243	1741	9	2	397	45	3870
pleD_23	1631	11	40	214	176	5551
sll0672_137	2022	6	1	320	95	2727
sll1891_43	1583	1146	313	8	29	1338
sll0834_76	4313	306	2434	1174	231	2493
pyrG_61	678	12	43	1427	242	239
sll1256_134	31496	6127	6634	3877	794	17667
sll1912_23	1546	430	49	224	15	432
slr0950_32	717	1	17	31	16	177
sll5060_46	1950	23	1411	124	282	3295
slr0226_37	3398	2551	242	2167	55	7017
slr5115_64	960	0	1	328	12	911
Entry1506_23	1305	0	0	722	10	657
rnhA_34	3843	715	833	322	94	7466
Entry2077_3	3378	50	712	609	91	5521
slr5127_108	1973	1	1	328	31	2149
Entry431_34	1436	2	1	11	22	905
ssl2471_18	1482	3	0	511	21	1618
slr7060_102	2105	525	1	110	121	2540
ssr1258_100	618	1	194	336	5	614
slr1025_113	818	968	0	12	15	150
Entry1948_58	2349	3	0	40	29	3079
slr7098_34	170	2	126	573	7	227
Entry989_68	2284	3	0	33	87	1567
Entry1070_0	1453	0	0	766	25	570
sll5128_245	627	1	0	385	8	672
slr5111_39	1580	2	496	270	22	1249
Entry348_0	1638	31	548	233	211	466
sll1995_33	2360	6	1159	3233	84	1950
act_8	3635	38	3170	100	1136	1052
lacG_57	1051	7	4	47	78	2056
slr0152_63	1002	0	0	84	11	906
slr1395_13	3416	6	1185	2368	63	4152
slr1644_52	1579	11	4	1168	109	2349
lim_94	1451	1	0	7	11	809
Entry635_150	673	0	0	58	12	21
Entry1663_107	760	3	4	4	11	831
sll5128_56	1929	10	771	58	681	2719
Entry848_4	653	2	0	61	17	779
sll0944_144	2688	0	4	103	69	3386
ycf9_65	2869	4753	63	50	145	2501
slr7024_13	1067	1	97	275	10	494
dnaX_20	976	10	4	36	114	621
slr0907_46	4911	4	671	195	98	16659
Entry645_66	1144	193	951	87	143	1794
Entry574_92	1104	0	0	30	14	1744
Entry278_34	5480	931	2121	848	687	4622
sll0044_28	2008	11	2160	464	93	2890
psbF_71	1595	2	0	48	39	2018
dcoH_7	826	5	828	39	6	145
Entry1138_3	950	0	0	46	8	804
slr1595_96	1022	1	0	20	7	304
sll1751_13	1661	7	26	100	101	1626
purD_77	1353	1	2	5	11	905
Entry1537_44	1019	4	1	10	31	173
slr0440_105	1215	0	0	3	320	179
Entry1463_67	3907	14	269	596	42	3979
Entry23_22	725	1	616	1	2	294
slr7061_43	1411	3	1	5	91	2290
trmD_73	1058	3	741	29	20	1382
slr1505_13	1704	8	691	43	3065	1364
slr1336_112	2349	2	438	25	31	3320
sll1151_35	2678	7	490	27	76	5614
slr1944_100	305	0	0	0	0	133
atpH_40	56	0	0	1	0	353
icd_43	2100	1447	117	600	47	3091
cefD_32	1215	29	13	164	355	1948
Entry1752_76	1650	4	24	403	558	1409
Entry424_107	2116	4	12	72	65	2027
trpE_143	455	0	0	4	5	594
sll0896_20	2094	5	480	170	3941	2329
sll0931_78	1338	7	1221	13	20	3052
Entry912_8	206	0	0	2	2	336
slr1206_46	271	3	0	5	6	450
sll0588_42	2805	30	1477	334	2537	4141
ndhD_13	2380	14	876	305	108	6298
aroQ_56	1015	2	0	11	27	405
Entry692_4	903	66	0	5	9	1005
sll0539_20	1889	3	504	428	75	1373
Entry715_8	2301	2	1407	22	28	755
slr0316_217	2096	37	13	385	341	2812
Entry510_38	1003	0	176	2	16	705
Entry650_47	2482	5	2	42	73	3407
Entry1243_32	1940	12	10	335	179	2332
ssl5099_21	558	0	0	123	1	317
sll8049_29	3933	13	1496	270	171	1743
sll1736_28	4438	7341	2049	592	83	3295
Entry422_55	2047	13	968	611	93	1766
rps32_47	847	7	0	64	44	1121
pstC_70	1016	197	680	35	134	460
sll1837_115	1392	7	1141	8	25	1917
sll1528_34	4243	22	11	5387	234	7622
prsA_52	252	2	7	21	46	507
ssl0788_84	2368	4	767	54	35	2295
sll1596_166	2494	19	8	331	222	4617
slr0624_31	789	2	0	15	36	67
pgi_8	1342	2	0	102	19	1897
purE_7	2218	2	205	570	28	1518
Entry1407_35	2595	5	3	108	68	4031
Entry32_49	1785	7	4	57	117	483
slr1258_7	1836	1151	478	3	11	1064
sll7065_103	1312	20	5	294	178	1909
sll1078_72	2221	15	7	324	126	2055
Entry1501_48	3200	5	455	221	33	515
sll8007_8	852	12	3	140	137	540
slr0581_32	824	0	0	186	17	1519
slr1816_468	1717	23618	5	51	40	3250
pknA2_4	728	5	1	10	27	754
slr5085_76	279	1	0	2	6	116
guaA_21	825	11	2	37	102	556
sll1659_43	1618	0	55	355	520	736
sll1491_91	2172	5	1	219	4253	4086
slr8021_52	995	14	0	197	1665	167
ams1_43	1624	4	0	13	39	3473
glyQ_71	1233	3	498	2	20	979
ddh_94	1784	7	3	26	45	3185
Entry1073_90	1079	1	1	387	21	1299
sll0146_58	1527	2	3	164	21	885
rfbA2_15	9643	16	932	1814	3018	3955
sll0911_28	1980	19	12	282	222	3912
Entry1581_86	1326	1	1	20	9	185
Entry1581_89	1264	1	0	4	22	586
sll1329_146	1497	6	4	152	187	1669
sll1397_134	31496	6127	6634	3877	794	17667
sll0722_53	391	1931	0	4	2	73
ssr1375_40	468	2	2	4	12	698
sll1064_66	2024	3	306	175	31	3358
slr1524_134	31496	6127	6634	3877	794	17667
slr5022_31	938	5	1	10	15	553
Entry365_22	1200	2766	2	7	15	1751
Entry15_8	1482	3	4	56	44	1974
sll5059_55	2121	13	19	510	159	5712
Entry915_28	1882	11	1286	1499	105	2106
Entry1632_0	1115	7	1144	314	80	470
Entry420_54	1747	4	1196	893	91	2830
sll0361_10	794	3	1	77	14	810
slr1816_288	8735	1815	314	1470	562	11621
slr0439_14	2926	9	1179	423	126	5175
slr0031_5	2600	7	1	414	877	4073
sll1573_46	7022	1118	937	2549	437	7499
purN_69	3124	20	9	371	281	1555
slr7068_65	2434	1	117	905	42	2126
slr0801_11	1115	6	1174	9	22	1887
Entry530_0	1382	2	1	9	17	1725
sll0479_23	1055	18	217	97	13	329
sll0364_23	777	671	1	56	32	689
Entry1788_31	1080	5	43	8	17	269
sll1131_7	1076	0	0	8	14	723
Entry1806_52	1691	3	1	5	58	1389
ssl7039_11	1362	6	261	154	36	1262
Entry1467_7	2000	6	686	11	15	1553
slr0114_20	1804	19	5	118	250	2706
slr1677_18	1414	2	2	63	37	3219
Entry1442_23	3562	42	202	330	69	2950
ssr1499_69	5381	47	918	1428	644	11964
slr1575_73	861	1	0	2	12	474
sll1672_133	3233	29	2386	736	230	3451
sll8040_25	2307	426	0	275	20	1252
sll0785_144	2034	13	1229	70	151	3103
slr0192_71	1779	4	26	166	68	1537
slr0442_34	2882	69	1562	1386	44	3919
slr0514_59	1268	0	2	11	19	1045
gmhA_31	1892	0	101	1	13	270
ssl0483_71	940	2	1	19	50	1862
sll0861_54	2321	14	1171	46	36	406
slr2044_12	3050	4	231	29	3280	3539
slr1385_37	1846	1	3	161	23	3008
Entry790_20	4068	5	790	243	32	2778
Entry1513_30	2626	21	1193	123	5634	4845
slr0990_49	2050	16	2612	128	33	1600
Entry1961_43	1549	2	0	17	20	662
sll8027_12	1141	6	172	24	37	2243
petF2_5	1342	1	1	476	9	607
slr0360_62	1336	2	394	22	11246	2212
Entry2085_17	1267	4	0	27	47	546
im30_2_72	1502	0	1	2083	712	2467
ssl6092_181	653	1	0	3	5	815
Entry1484_28	1717	3	3	67	38	2903
slr0755_104	1356	3	503	4	14	1219
slr5010_400	1533	7	7	103	173	3009
slr0959_147	1316	6	1867	950	28	1889
slr2053_10	1835	0	0	37	4452	1839
slr0377_34	1750	6	46	22	1416	2545
slr1727_88	4448	767	10	1056	182	7067
sll5131_48	25373	5009	4967	2717	2351	26827
minC_39	2181	5	1056	182	1203	889
Entry397_62	3110	3386	883	11	38	6127
Entry890_27	3092	5791	1489	271	85	2336
ddlA_73	3102	23	11	247	172	11287
Entry1783_42	3544	3	0	21	2615	4075
Entry67_66	1259	8	65	65	75	812
sll1749_21	1552	4	26	55	16	603
aslB_17	1841	5	3	16	54	737
sll5030_7	1209	3	1014	3	67	322
trpF_4	1250	5	334	153	36	194
sll1102_43	2829	1	640	116	17	317
slr1168_44	1565	3240	1105	15	88	1720
asnS_81	5222	2161	158	140	289	6514
cydA_78	3896	2995	3292	218	178	7054
Entry1540_57	4212	7	4	237	65	6499
Entry1033_40	1424	4	2	44	40	1788
Entry1918_115	2882	7	109	1048	54	4828
slr1501_22	2294	2021	0	29	62	4828
Entry375_9	1232	2	0	234	23	2281
glmU_120	2280	2	5	539	14	308
Entry1041_78	2307	11	789	493	38	4120
Entry1296_59	1500	14	4	97	148	788
sll0442_171	1099	3981	192	17	8	54
Entry1350_45	6492	12	56	1570	79	2983
Entry1979_63	2207	9	2207	52	96	2593
psbI_19	679	5	23	17	46	516
Entry1567_45	1779	7	3	294	86	1979
Entry126_6	1286	2	485	33	22	1093
slr0773_37	561	16	0	206	52	77
Entry679_0	1702	230	1707	127	52	1339
Entry339_11	1523	49	35	14	2378	1783
slr5013_243	4606	19	1571	780	374	2824
sll0788_93	2297	888	151	1517	270	2986
slr0845_46	1434	4	0	42	31	2014
fhuA3_72	1187	1159	2	57	114	1240
Entry1221_36	2135	19	4	1012	225	4985
slr1127_33	4824	4605	1382	1264	147	5602
rps1_2_3	1511	6	0	21	26	1956
Entry1577_2	4111	89	2073	1830	861	5339
kdpD_19	1966	14	9	71	158	5816
Entry175_56	6423	2617	931	82	107	11791
Entry546_20	893	812	113	65	112	1193
Entry1374_116	1406	18	9	84	255	904
Entry805_22	7823	39	99	1513	582	14584
sll1135_71	2730	3	1	22	72	4240
pgi_68	2714	14	1879	69	123	4936
Entry671_1	3931	3	2	298	818	3239
Entry671_2	1774	2	0	6	18	753
bchB_109	658	5	298	20	68	248
Entry2106_51	1408	5	27	244	44	3993
otsA_10	1442	5	1	24	60	2709
glgP2_64	1841	2	491	30	23	1557
lig2_4	1361	4	1	111	21	1567
mntA_31	3540	5782	22	236	90	9269
desB_36	1698	6	493	12	31	459
Entry706_72	1405	1	10	235	27	2511
slr0111_46	1405	0	0	3	17	1295
secD_52	564	1	0	1	12	143
sll1388_32	2145	2	1	13	23	940
slr1869_77	1512	2	1	838	16	1131
Entry6_54	1219	2	9	16	33	1827
Entry1981_40	1886	21	2	77	143	3531
sll5104_92	2802	8	847	131	85	2904
Entry1659_28	2532	5	0	40	26	2489
sll1318_3	4000	5093	761	111	363	3907
ndhF3_34	1038	1	6	5	17	1101
slr1923_9	263	1	0	2	2	20
sll5014_236	1944	388	768	411	12	1171
Entry1258_23	2729	9	21	115	227	3632
gspE_10	1431	3	0	273	14	498
slr2131_108	2755	8	265	29	163	3477
rfbE_70	653	3	1	541	7	1634
slr0456_85	1101	12	1	45	117	1177
Entry1048_41	2030	2548	7	129	102	794
Entry157_5	2544	7	610	180	90	3711
sll0553_66	3196	4	1	89	20	526
Entry2032_86	1841	11	832	42	114	2322
Entry1901_49	2050	91	511	75	82	390
sll1613_10	1251	2	0	5	13	453
slr1638_84	386	2	376	4	17	303
slr1484_20	2389	0	12	31	55	523
Entry1828_37	1414	5	2	137	30	2158
ccmM_13	1208	2	1	8	20	792
slr2120_3	2033	6	4	48	114	2558
slr0240_13	1557	1	0	1436	267	541
Entry1022_33	3163	11	1522	1885	281	7474
rpl28_73	1243	3	0	185	19	494
slr2048_3	2477	13	53	1049	3333	3181
slr0374_38	2333	192	1	1749	68	3083
sll1971_57	1332	3	2	7	20	1567
ssl1520_28	2764	13	2	687	14	330
Entry543_3	2321	112	2	886	64	2427
Entry1357_2	1347	3	0	84	14	1637
Entry70_18	719	1	89	10	12	2443
Entry1228_44	2072	12	747	163	108	1077
sll7006_24	1381	462	5	79	986	865
slr7099_346	3305	12	1420	447	128	6336
nrtC_70	943	2	1	2	10	286
sll1969_15	2028	8	163	4048	51	4612
deaD_87	1402	1	8	8	31	695
Entry2020_42	1125	24	6	33	96	1944
Entry1519_34	1433	4	1135	300	53	1480
slr0960_233	1593	1	5	4	10	400
slr1962_8	1868	760	732	200	3925	2416
slr0758_32	9421	641	268	3187	279	25564
ssl8003_4	1499	2660	2	8	25	2579
petJ_83	2719	71	178	25	315	4470
Entry1532_20	1590	2	1	744	1140	2573
trpE2_92	3589	5	18	69	90	5434
sll1350_16	1584	1133	100	70	113	1863
lrtA_127	1783	11	152	82	163	1507
slr1065_6	1799	2	51	2026	28	476
Entry225_55	761	8	6	52	88	1040
Entry156_77	2914	428	113	250	191	5383
ssr0693_52	2581	6	593	1945	49	4040
Entry1568_73	1196	0	1	43	17	1329
ycf35_38	1407	2	0	932	18	881
Entry811_39	3070	7	1	668	72	1410
ICFG_21	2141	8	3	426	85	1348
glgA2_32	2004	10	6	639	858	3261
Entry582_4	2344	31	16	94	269	1680
petE_64	1773	14	957	42	1111	845
Entry619_41	2518	24	15	146	324	3622
nrtD2_23	896	277	1	120	8	47
Entry1364_36	841	5	3	36	83	592
slr0914_13	773	5	1	3	7	354
Entry1986_55	786	7	8	42	113	727
Entry2071_60	1266	8	231	73	78	235
Entry1283_34	1837	4	186	528	29	2778
map1_14	739	286	1	20	51	633
glnH_145	2128	3	1	244	4562	1475
Entry1251_15	43	0	0	0	0	178
ssr3300_46	1928	9	1239	22	56	1578
sll0241_89	1084	2	0	19	102	424
Entry884_95	338	2	0	81	1273	531
slr1209_108	2023	9	1	26	348	4149
petG_9	1335	1	0	30	13	811
lytB_41	2256	13078	1002	18	29	3875
pet112_17	487	188	4	65	243	642
bchB_52	3487	166	990	825	53	2670
Entry1987_42	2142	2	1	681	156	1618
slr1939_46	2556	15	398	228	898	2004
Entry1171_15	2579	24	1	19	47	1934
carB_44	1128	100	11	194	361	1843
Entry89_3	1743	2086	2	64	23	2578
sll0481_13	631	0	10	1	1	65
slr1907_31	1827	2333	483	80	228	763
ssl3573_29	1186	1	0	119	7	1165
sll6055_108	3405	8	1178	146	9259	3529
slr1197_106	1264	15	6	141	459	2284
envM_85	1957	13	381	119	201	2271
slr1039_64	1569	4	129	4	914	833
argF_43	1295	1	2	5	4	829
sll7027_18	3964	2478	424	163	2105	7982
Entry479_92	1052	2	2	14	43	1151
Entry1201_43	2237	4	571	1491	39	4043
ssl1690_4	312	0	0	2	2	133
pdxJ_65	2493	62	152	378	38	2932
Entry1141_86	3414	6	0	1034	64	4199
slr1649_25	3235	10	8	286	205	3651
Entry156_45	2544	7	610	180	90	3711
sll0678_214	2348	41	589	577	2019	5333
amt1_64	1072	2	3	38	16	1168
sll5081_35	451	8	6	26	102	610
modA_80	3135	2241	64	302	36	749
Entry1496_178	1131	4	5	17	34	378
slr1679_15	2373	23	1209	529	281	3207
Entry1658_67	1755	2	1	221	17	1816
sll1634_67	1080	1147	5	257	154	684
slr1949_69	672	10	156	31	96	70
merR3_96	2016	14	812	955	172	1642
sll1305_25	1328	6	370	3	30	1951
Entry1763_51	2104	1	745	5	26	382
slr1162_18	1821	6	1290	8	27	2599
atpA_55	1642	11	6	63	145	919
slr0856_229	1916	4	2213	626	46	1180
sll0577_40	1247	289	1106	166	61	1239
Entry1106_6	1363	2606	0	3	10	570
slr0238_51	5924	13	7	2346	827	5560
sll8019_22	2075	157	0	62	65	2899
sll8004_68	3611	2428	351	638	332	780
Entry1477_36	705	0	219	7	4	170
pyrG_88	511	0	0	5	17	675
sll1873_114	2970	9	101	233	148	929
sll1547_20	1084	2	1	4	13	1752
sll0670_56	1727	3	45	302	23	1933
Entry2083_23	2000	342	9	88	191	2803
sll7003_127	1322	13	0	4	18	658
sll0703_49	2395	557	55	23	35	5935
slr0989_67	1567	7	66	50	3311	270
sll8034_7	1982	3	1	67	23	526
Entry1035_3	2817	9	539	881	53	5616
Entry1150_66	2084	8	182	55	27	3013
sll0325_24	2789	21	10	107	272	5363
Entry951_82	1270	2	0	6	19	2511
Entry1336_19	1733	3136	1292	29	17	1854
slr0868_61	2980	45	1577	847	66	359
slr1629_64	1621	3	0	109	17	1372
slr1796_21	1516	16	8	594	239	2937
sll5090_4	403	0	1	0	2	40
Entry276_11	2215	84	1736	320	329	2784
sll1344_82	1663	14	6	1059	133	2351
Entry1530_34	932	1983	1	51	9	1355
ssl1507_88	1821	22	5	84	832	726
slr0591_73	449	4	3	533	35	172
cpcE_9	3587	736	905	81	186	3833
Entry575_29	1404	13	75	79	177	2890
umuC_61	2061	4	447	378	43	2269
sdhB2_139	2316	2095	203	471	269	1300
Entry112_23	2112	5	0	251	129	2022
Entry698_32	143	0	0	4	9	801
sll0189_19	2342	3	1804	9	30	1429
slr0302_11	1673	18	0	30	76	539
sll1459_93	4766	11	2058	1938	180	1704
ssl3383_103	1403	2	729	623	11	1448
Entry990_64	2443	4	438	107	30	1577
sll1543_67	1948	2	0	453	29	718
Entry1539_0	1013	5	829	384	55	683
Entry1064_32	621	1	573	3	8	318
Entry879_58	1273	4	3	32	44	324
slr0007_55	1521	8	104	382	122	2640
rfbD_117	3788	4160	3418	54	127	6950
sll1203_31	1526	872	2	14	27	1343
pgm_98	472	1	0	0	314	240
slr1140_110	1518	1138	1	4	22	403
slr1383_130	2180	3	1	83	27	1374
Entry1264_22	1375	4	596	9	23	1796
ribA_106	4757	3	32	1271	57	3030
sll0938_68	2750	4	205	14	55	962
sll1541_25	1104	246	0	9	19	1709
slr5118_194	4424	277	251	640	3150	5212
slr1397_88	6527	251	0	345	184	8451
slr2016_33	500	11	27	41	99	1191
slr0719_41	2262	9	19	270	31	296
rbcR_88	610	7	1	7	29	410
agp_73	2940	4	7	82	64	976
cfxE_73	1877	1	0	208	32	3696
slr1971_55	2383	4238	227	1887	140	4249
slr1451_18	1893	16	1	320	95	920
cefD_17	3147	832	3	472	139	5356
sll1925_69	2437	0	3	812	531	958
slr1951_125	1285	0	0	1001	19	634
Entry718_52	1383	511	3	145	107	1426
frpC_66	3752	8	38	180	107	5659
sll1658_195	4403	82	67	616	254	3530
atpG_127	22	0	0	0	0	27
sll1156_279	2595	321	138	119	334	3868
cbbZp_4	1000	6	1	140	12	1842
natA_49	1385	5	164	964	27	1658
slr8037_42	2370	170	1	55	39	3369
Entry337_42	1236	121	1	333	26	1376
Entry1642_83	1282	21	29	141	255	2250
slr1990_53	1310	1	82	2849	25	1503
ctaB_26	162	0	0	1	5	1071
slr1278_29	1888	16	2484	102	437	1281
Entry737_55	1941	3	212	11	40	2427
Entry1055_60	5582	42	958	871	174	3916
Entry486_37	986	5	0	3	9	868
Entry1396_92	563	4	5	330	82	199
slr1735_18	1229	1	1	62	8	865
rps10_50	156	2	3	99	56	502
Entry1396_94	492	2	1	123	15	105
sll1725_16	1675	5	1668	14	29	2437
sll1951_12	3176	7	0	27	57	4208
truB_11	2288	207	106	427	44	1346
sll1824_24	796	3	2	3	18	384
slr0491_21	2129	634	0	12	146	3854
psbZ_133	1102	2	0	71	2591	459
sll0436_80	975	2	1	838	43	828
sll0428_60	899	2	27	29	610	478
Entry779_37	2836	8	4	76	111	3502
slr1535_70	2680	21	15	150	843	383
dctP_79	690	1	0	38	15	314
slr6071_9	3533	14	1274	775	2489	6252
slr1353_32	3015	25	5	207	600	3144
slr0103_4	4367	11	715	339	105	3348
sll1621_18	1265	3	22	18	39	588
slr1856_34	1101	3	0	780	18	1572
infB_10	524	118	0	2	32	611
cbiM_24	1319	221	0	389	8	535
sll0422_5	2742	5	1	113	34	3101
Entry1309_59	1816	479	84	690	45	3765
slr1081_4	4037	12	895	347	164	4019
Entry1223_29	2941	22	5	593	72	822
Entry675_52	2149	0	25	13	52	1244
Entry1112_15	708	12	5	68	123	1006
sll0135_134	941	3	0	8	25	140
sll0736_9	445	3	1728	10	2	663
sll1584_15	1078	0	0	5	6	587
Entry612_26	1181	18	10	407	271	1824
sll0911_40	830	4	2	15	54	360
Entry1651_10	1192	15	2	707	98	1654
lpxD_47	539	1	2	88	48	71
Entry1196_4	1101	1	0	2	12	839
Entry1624_1	1606	2	804	702	29	1132
Entry958_5	2830	6	2	324	45	2957
slr1322_17	1158	3	1	10	52	192
Entry693_10	1658	2	0	54	25	3134
slr7071_14	2701	6	204	1106	61	2124
sll0243_92	1655	0	0	6	25	1597
slr0703_212	20736	8307	2510	2123	6504	36159
ssr3402_55	4186	55	1571	141	46	5402
Entry1809_20	1016	1	0	1349	3911	1414
rpl3_71	237	1	0	7	24	501
Entry2008_31	3096	13	9	458	660	4945
htpG_109	1377	10	10	58	101	3621
slr1962_37	1361	412	18	7	1424	853
psiR1_19	2040	8	1399	299	104	950
Entry1731_38	1559	1	1	446	8157	409
sll1418_32	1178	2	9	736	24	2874
sll0818_22	828	1	1	0	15	169
Entry1385_73	878	1	114	0	8	492
slr0442_17	637	0	0	101	9	428
slr0794_34	676	18	4	61	172	520
slr1721_47	404	0	1	28	19	1271
slr0105_39	1269	8	6	58	289	1379
Entry1808_32	1362	6	2207	169	11	570
Entry1772_51	1711	880	90	22	206	4705
sll1240_108	1014	2	1	465	12	1667
Entry1313_5	1365	32	708	261	30	3031
slr1829_64	1531	6683	0	83	61	2430
sll7077_10	3899	20	5	954	302	9099
moaC_8	1208	3	0	376	38	263
glgX2_50	2582	4	12	593	29	1746
Entry1678_39	1783	14230	18	992	440	2061
sll1643_59	2760	1	2	957	522	2405
Entry1861_42	2737	1783	4	423	57	5234
bvdR_136	2009	476	19	10	29	3021
pknA_48	2391	3	69	2158	32	3936
slr1863_171	3567	26	11	392	73	5318
ycf19_5	1233	6	2	52	34	1940
sll1954_14	823	62	1	567	6	601
Entry1310_22	1305	7	3	972	51	1850
slr6050_88	783	55	2	3	8	632
sll5041_40	463	1	395	63	3	81
slr1383_54	6063	5246	3394	1511	228	13735
phr_80	1743	3	4	271	58	676
slr1135_303	1065	1	0	3	10	1145
clpP4_30	1270	4	0	9	23	1569
rpiA_52	1896	2	0	3	21	801
slr1135_304	1087	22	162	745	388	461
sll0023_29	3439	4	3	257	44	2082
slr0286_9	1831	1	0	122	37	3392
Entry25_1	1565	1	77	121	9	635
minC_15	951	336	30	281	3730	943
slr0992_25	1504	2	0	2	16	661
sll1232_15	1229	0	1	204	16	950
slr0115_29	1715	2	50	5	16	3791
sll0804_7	3905	4353	320	56	172	1401
Entry895_55	1749	3	0	80	28	4185
slr2125_16	2087	2730	2	141	87	2071
Entry1275_22	841	0	0	4	6	80
slr6056_88	1486	2	7	160	20	2140
Entry1540_34	4084	458	1626	529	5955	8303
ppd_194	3789	138	1	569	244	5475
sll0021_66	1808	1	0	14	34	1207
Entry1587_2	1094	12	4	39	93	1232
sll1001_23	849	1	1	647	10	748
sll0286_49	1907	12	7	226	210	618
slr0829_187	1490	969	3	18	22	1234
sll1618_26	704	138	0	1	9	487
Entry752_73	1272	3	2	6	14	1388
psbZ_97	964	2	0	23	98	1571
slr5053_28	477	6	2	113	82	253
sll0408_34	1325	9	1100	62	962	487
sll0082_19	2153	4	1	125	31	1831
Entry786_36	1165	3	1	62	37	1876
ssr3122_32	6421	12498	581	1069	75	10105
chlD_4	3284	45	1	296	91	1277
sll1285_21	3853	26	1022	141	1483	1991
sll1236_15	2565	11559	11	1462	224	2336
ssl8010_89	1711	456	2	181	35	3524
Entry1661_18	2367	3979	2364	102	183	7654
sll0419_67	6536	4229	455	1926	1115	4310
sll0209_40	1799	1506	2	13	39	332
Entry777_5	2066	1	1	271	19	2513
slr0265_41	20736	8307	2510	2123	6504	36159
slr1770_94	2034	26	1273	85	190	1385
Entry354_102	1479	2	0	3	16	760
secF_30	1254	9	6	38	105	292
recR_36	3832	7	1	50	1531	2897
livG_4	996	2	0	3	8	115
sll5075_179	1513	5	3	33	72	1047
slr0214_16	1568	14	2	152	133	3036
sll0167_7	5067	12	186	607	288	7242
hoxH_10	905	0	3	71	11	725
Entry2106_77	1748	22	58	258	314	4073
slr1468_22	1862	35	9	124	332	4451
slr2131_37	1232	1	0	12	30	2502
Entry1156_46	545	0	0	3	8	370
menD_31	2812	18	737	189	830	1114
glnB_56	899	2	1	119	17	1820
Entry556_44	504	2	2	8	40	61
slr1913_7	2629	740	2216	71	171	2196
sll1773_25	4344	118	584	214	3830	6986
Entry1926_46	2628	7	566	13	492	404
sll0355_25	1562	14	8	97	255	1703
secD_75	2748	1	1	244	30	967
Entry1622_28	247	0	0	6	14	590
Entry1900_30	3619	15	2	183	56	2084
Entry1544_83	1131	164	1	855	22	1859
rps15_17	252	2	1	0	13	305
Entry1453_28	2107	4	0	261	18	3413
slr0454_64	7971	1136	263	792	132	2745
sll1233_7	1856	27	5	98	177	3961
ycf6_52	624	0	2	9	17	500
ctaD2_16	1900	10	413	572	73	2658
slr7096_101	1436	5	0	429	33	1121
sll1665_55	4172	1542	52	1036	1813	6061
slr0553_7	4226	24	3492	565	302	5461
Entry855_87	3892	18	715	792	425	2733
folE_22	403	1	1	3	10	877
sll0462_19	1774	5	0	86	32	1704
hhoA_23	838	0	0	3	51	676
slr2121_11	1370	696	1	6	25	1016
slr1303_78	1348	7	2	44	52	697
cscK_62	834	317	139	13	112	651
slr1876_3	1664	92	22	75	27	2165
apt_45	1365	568	2	15	40	2867
gltS_111	4612	3294	965	2450	1102	7081
ssl7042_10	2017	6	0	859	46	4380
slr1592_106	1483	10	6	80	125	1233
mutS2_95	1301	2	0	181	62	1405
slr1032_99	1823	4	3	9	21	2928
Entry1992_8	119	0	0	0	2	130
slr0730_17	943	1	0	2	11	157
Entry1504_19	2292	3	0	129	43	4541
Entry1043_103	3243	10	1174	299	27	2999
psaB_38	620	25	9	650	222	1117
sll1193_28	839	1676	2	6	7	761
Entry1857_3	2125	3	954	120	20	1619
slr2128_20	1128	1	0	8	15	1269
Entry1923_60	1558	25	2	124	14	632
Entry560_55	2067	10	2	24	100	3577
slr1236_40	1710	22	2	1141	60	1608
Entry351_45	6421	12498	581	1069	75	10105
slr0650_257	3022	13	2592	40	77	3362
Entry597_66	3774	1986	533	982	248	4322
ccmK_76	4472	2	490	110	64	1848
Entry565_1	224	1	1	1	7	228
slr0384_80	2319	4	2	1342	56	2911
slr1767_30	2350	9	522	91	237	3837
Entry1523_47	1342	2	1	29	28	1736
slr1043_123	645	3	265	1	4	54
psaI_66	617	423	0	465	17	1470
slr6067_59	6060	49	2183	165	403	4012
Entry2111_90	1138	2	2	353	17	2040
Entry1791_15	1681	44	17	162	468	1880
